transcript_id,gene_id,gene_name,chromosome,start,end,strand
MSTRG.1689.1,MSTRG.1689,NA,1,109693409,109693744,.
MSTRG.1690.1,MSTRG.1690,NA,1,109736469,109737547,-
MSTRG.1691.1,MSTRG.1691,NA,1,109737656,109738304,-
MSTRG.1692.1,MSTRG.1692,NA,1,109910812,109921917,+
MSTRG.1692.2,MSTRG.1692,NA,1,109913806,109921917,+
MSTRG.1693.1,MSTRG.1693,NA,1,109911711,109912990,.
MSTRG.1695.1,MSTRG.1695,NA,1,109928878,109930953,-
MSTRG.1697.1,MSTRG.1697,NA,1,110038598,110039229,+
MSTRG.1698.1,MSTRG.1698,NA,1,110039285,110039673,+
MSTRG.1699.1,MSTRG.1699,NA,1,110040526,110041823,+
MSTRG.1700.1,MSTRG.1700,NA,1,110043674,110047685,+
MSTRG.1701.1,MSTRG.1701,NA,1,110051821,110054079,+
MSTRG.1702.1,MSTRG.1702,NA,1,110054284,110054632,.
MSTRG.1704.1,MSTRG.1704,NA,1,110375476,110377083,-
MSTRG.1705.1,MSTRG.1705,NA,1,110403918,110407623,-
MSTRG.1706.1,MSTRG.1706,NA,1,110602830,110603042,.
MSTRG.1707.1,MSTRG.1707,NA,1,110604923,110605607,-
MSTRG.1708.1,MSTRG.1708,NA,1,110873190,110892581,+
MSTRG.1709.1,MSTRG.1709,NA,1,110894484,110899908,+
MSTRG.1710.1,MSTRG.1710,NA,1,110952734,110963788,-
MSTRG.1711.1,MSTRG.1711,NA,1,111140288,111148054,+
MSTRG.1711.2,MSTRG.1711,NA,1,111143526,111148054,+
MSTRG.1712.1,MSTRG.1712,NA,1,111162215,111163148,.
MSTRG.1713.1,MSTRG.1713,NA,1,111229852,111238932,+
MSTRG.1714.1,MSTRG.1714,NA,1,111439543,111439858,.
MSTRG.1716.1,MSTRG.1716,NA,1,111447092,111448777,-
MSTRG.1717.1,MSTRG.1717,NA,1,111449551,111456756,+
MSTRG.1718.1,MSTRG.1718,NA,1,111459527,111461109,+
MSTRG.1719.1,MSTRG.1719,NA,1,111465427,111465630,.
MSTRG.1720.1,MSTRG.1720,NA,1,111476047,111478511,+
MSTRG.1721.1,MSTRG.1721,NA,1,111485476,111488804,-
MSTRG.1725.1,MSTRG.1725,NA,1,111725496,111726842,.
MSTRG.1726.1,MSTRG.1726,NA,1,111727573,111739310,-
MSTRG.1727.1,MSTRG.1727,NA,1,111772693,111776491,.
MSTRG.1728.1,MSTRG.1728,NA,1,111777003,111787107,-
MSTRG.1729.1,MSTRG.1729,NA,1,111849597,111850418,.
MSTRG.1730.1,MSTRG.1730,NA,1,111851936,111852152,.
MSTRG.1731.1,MSTRG.1731,NA,1,111874609,111874919,.
MSTRG.1732.1,MSTRG.1732,NA,1,111877316,111877550,.
MSTRG.1733.1,MSTRG.1733,NA,1,111878141,111878371,.
MSTRG.1734.1,MSTRG.1734,NA,1,111883984,111884507,.
MSTRG.1735.1,MSTRG.1735,NA,1,111913609,111913871,.
MSTRG.1736.1,MSTRG.1736,NA,1,111929160,111929389,.
MSTRG.1737.1,MSTRG.1737,NA,1,111931933,111932576,.
MSTRG.1738.1,MSTRG.1738,NA,1,111953714,111955147,.
MSTRG.1739.1,MSTRG.1739,NA,1,111958521,111958913,.
MSTRG.1740.1,MSTRG.1740,NA,1,111962750,111963068,.
MSTRG.1741.1,MSTRG.1741,NA,1,111966298,111966572,.
MSTRG.1742.1,MSTRG.1742,NA,1,111968709,111969393,.
MSTRG.1743.1,MSTRG.1743,NA,1,111969595,111970989,.
MSTRG.1744.1,MSTRG.1744,NA,1,111971313,111972188,.
MSTRG.1745.1,MSTRG.1745,NA,1,111972532,111972785,.
MSTRG.1746.1,MSTRG.1746,NA,1,111975449,111976401,.
MSTRG.1748.1,MSTRG.1748,NA,1,112328226,112328538,.
MSTRG.1749.1,MSTRG.1749,NA,1,112334193,112334458,.
MSTRG.1750.1,MSTRG.1750,NA,1,112431841,112432054,.
MSTRG.1752.1,MSTRG.1752,NA,1,112458527,112459017,.
MSTRG.1753.1,MSTRG.1753,NA,1,112459247,112459556,.
MSTRG.1754.1,MSTRG.1754,NA,1,112462725,112463119,.
MSTRG.1755.1,MSTRG.1755,NA,1,112465842,112466057,.
MSTRG.1757.1,MSTRG.1757,NA,1,112647208,112654620,+
MSTRG.1759.1,MSTRG.1759,NA,1,112653185,112653517,.
MSTRG.1760.1,MSTRG.1760,NA,1,112659026,112669582,+
MSTRG.1761.1,MSTRG.1761,NA,1,112674592,112696846,+
MSTRG.1762.1,MSTRG.1762,NA,1,112701127,112707113,-
MSTRG.1762.2,MSTRG.1762,NA,1,112701127,112703412,-
MSTRG.1763.1,MSTRG.1763,NA,1,112719072,112722344,+
MSTRG.1764.1,MSTRG.1764,NA,1,112724112,112727231,+
MSTRG.1766.1,MSTRG.1766,NA,1,113021098,113033770,-
MSTRG.1767.1,MSTRG.1767,NA,1,113075090,113075319,.
MSTRG.1768.1,MSTRG.1768,NA,1,113095874,113096354,+
MSTRG.1769.1,MSTRG.1769,NA,1,113112581,113114547,+
MSTRG.1770.1,MSTRG.1770,NA,1,113549531,113585596,+
MSTRG.1771.1,MSTRG.1771,NA,1,113619767,113641926,+
MSTRG.1772.1,MSTRG.1772,NA,1,113642297,113643758,+
MSTRG.1773.1,MSTRG.1773,NA,1,113711825,113713342,-
MSTRG.1775.1,MSTRG.1775,NA,1,113895756,113896295,-
MSTRG.1776.1,MSTRG.1776,NA,1,113905677,113907159,+
MSTRG.1777.1,MSTRG.1777,NA,1,113929698,113941414,+
MSTRG.1778.1,MSTRG.1778,NA,1,113952770,113956808,+
MSTRG.1779.1,MSTRG.1779,NA,1,113957146,113963614,+
MSTRG.1780.1,MSTRG.1780,NA,1,113967767,113970186,+
MSTRG.1781.1,MSTRG.1781,NA,1,113971828,113973891,+
MSTRG.1782.1,MSTRG.1782,NA,1,113974888,113977649,.
MSTRG.1784.1,MSTRG.1784,NA,1,114397398,114399610,-
MSTRG.1785.1,MSTRG.1785,NA,1,114401407,114410319,-
MSTRG.1787.1,MSTRG.1787,NA,1,114424591,114425699,-
MSTRG.1788.1,MSTRG.1788,NA,1,114568057,114570072,-
MSTRG.1789.1,MSTRG.1789,NA,1,114706587,114706946,.
MSTRG.1791.1,MSTRG.1791,NA,1,114717348,114726388,-
MSTRG.1792.1,MSTRG.1792,NA,1,114726982,114738144,-
MSTRG.1792.2,MSTRG.1792,NA,1,114726982,114738144,-
MSTRG.1792.3,MSTRG.1792,NA,1,114730481,114737563,-
MSTRG.1793.1,MSTRG.1793,NA,1,114739710,114741627,-
MSTRG.1794.1,MSTRG.1794,NA,1,114748932,114749222,.
MSTRG.1795.1,MSTRG.1795,NA,1,114749921,114757946,-
MSTRG.1796.1,MSTRG.1796,NA,1,114754017,114754486,-
MSTRG.1797.1,MSTRG.1797,NA,1,114774230,114776415,-
MSTRG.1798.1,MSTRG.1798,NA,1,116045690,116045919,.
MSTRG.1799.1,MSTRG.1799,NA,1,116061069,116061670,.
MSTRG.1800.1,MSTRG.1800,NA,1,116373241,116384843,+
MSTRG.1801.1,MSTRG.1801,NA,1,116387287,116404774,+
MSTRG.1802.1,MSTRG.1802,NA,1,116577014,116579462,-
MSTRG.1805.1,MSTRG.1805,NA,1,116599983,116603792,-
MSTRG.1807.1,MSTRG.1807,NA,1,116910099,116967017,+
MSTRG.1808.1,MSTRG.1808,NA,1,116967073,116974450,+
MSTRG.1809.1,MSTRG.1809,NA,1,116984608,116990294,+
MSTRG.1811.1,MSTRG.1811,NA,1,117079571,117082007,+
MSTRG.1812.1,MSTRG.1812,NA,1,117115575,117116719,-
MSTRG.1813.1,MSTRG.1813,NA,1,117367200,117367512,.
MSTRG.1814.1,MSTRG.1814,NA,1,117368192,117420644,+
MSTRG.1815.1,MSTRG.1815,NA,1,117442181,117502944,+
MSTRG.1816.1,MSTRG.1816,NA,1,117525010,117525333,.
MSTRG.1817.1,MSTRG.1817,NA,1,117870419,117878021,-
MSTRG.1818.1,MSTRG.1818,NA,1,117896912,117899182,-
MSTRG.1819.1,MSTRG.1819,NA,1,117934535,117940853,+
MSTRG.1820.1,MSTRG.1820,NA,1,117952398,117953499,+
MSTRG.1821.1,MSTRG.1821,NA,1,119042203,119045641,-
MSTRG.1823.1,MSTRG.1823,NA,1,119711973,119734739,+
MSTRG.1826.1,MSTRG.1826,NA,1,119922667,119926578,-
MSTRG.1827.1,MSTRG.1827,NA,1,119928986,119937375,-
MSTRG.1829.1,MSTRG.1829,NA,1,119959391,119966489,-
MSTRG.1830.1,MSTRG.1830,NA,1,119967432,119968179,-
MSTRG.1831.1,MSTRG.1831,NA,1,119969515,120005588,-
MSTRG.1832.1,MSTRG.1832,NA,1,120029906,120069550,-
MSTRG.1833.1,MSTRG.1833,NA,1,120156537,120160649,-
MSTRG.1834.1,MSTRG.1834,NA,1,120168808,120176449,-
MSTRG.1835.1,MSTRG.1835,NA,1,120232999,120251556,+
MSTRG.1838.1,MSTRG.1838,NA,1,120455409,120459530,+
MSTRG.1840.1,MSTRG.1840,NA,1,120491205,120492161,-
MSTRG.1842.1,MSTRG.1842,NA,1,120499331,120500748,-
MSTRG.1843.1,MSTRG.1843,NA,1,120501851,120503722,-
MSTRG.1846.1,MSTRG.1846,NA,1,120530285,120542088,-
MSTRG.1849.1,MSTRG.1849,NA,1,120569048,120620545,-
MSTRG.1850.1,MSTRG.1850,NA,1,120763693,120793369,+
MSTRG.1852.1,MSTRG.1852,NA,1,120809731,120810558,+
MSTRG.1853.1,MSTRG.1853,NA,1,120811886,120813993,+
MSTRG.1854.1,MSTRG.1854,NA,1,120849068,120850953,.
MSTRG.1855.1,MSTRG.1855,NA,1,120942503,120952690,+
MSTRG.1856.1,MSTRG.1856,NA,1,121088733,121093251,+
MSTRG.1857.1,MSTRG.1857,NA,1,121184634,121189328,+
MSTRG.1858.1,MSTRG.1858,NA,1,121240129,121240811,.
MSTRG.1859.1,MSTRG.1859,NA,1,121284705,121324640,+
MSTRG.1860.1,MSTRG.1860,NA,1,121373957,121374981,+
MSTRG.1861.1,MSTRG.1861,NA,1,121382508,121386607,+
MSTRG.1863.1,MSTRG.1863,NA,1,143747623,143750635,+
MSTRG.1864.1,MSTRG.1864,NA,1,143880148,143882146,+
MSTRG.1866.1,MSTRG.1866,NA,1,144054424,144055554,+
MSTRG.1867.1,MSTRG.1867,NA,1,144412616,144414348,.
MSTRG.1869.1,MSTRG.1869,NA,1,144891703,144893635,-
MSTRG.1870.1,MSTRG.1870,NA,1,144905091,144906156,-
MSTRG.1871.1,MSTRG.1871,NA,1,144930541,144931186,.
MSTRG.1872.1,MSTRG.1872,NA,1,144935322,144935884,.
MSTRG.1873.1,MSTRG.1873,NA,1,144937426,144940363,.
MSTRG.1874.1,MSTRG.1874,NA,1,144948479,144948864,.
MSTRG.1875.1,MSTRG.1875,NA,1,144982539,144985113,.
MSTRG.1876.1,MSTRG.1876,NA,1,144955439,144961375,-
MSTRG.1877.1,MSTRG.1877,NA,1,144985813,144990354,.
MSTRG.1879.1,MSTRG.1879,NA,1,145010659,145012232,.
MSTRG.1880.1,MSTRG.1880,NA,1,145033879,145034395,.
MSTRG.1881.1,MSTRG.1881,NA,1,145039513,145040257,.
MSTRG.1882.1,MSTRG.1882,NA,1,145076953,145077432,.
MSTRG.1883.1,MSTRG.1883,NA,1,145083919,145086104,+
MSTRG.1884.1,MSTRG.1884,NA,1,145091024,145093410,.
MSTRG.1886.1,MSTRG.1886,NA,1,145281131,145281764,.
MSTRG.1887.1,MSTRG.1887,NA,1,145400387,145401228,-
MSTRG.1889.1,MSTRG.1889,NA,1,145507474,145508607,+
MSTRG.1890.1,MSTRG.1890,NA,1,145584765,145586296,-
MSTRG.1892.1,MSTRG.1892,NA,1,145745022,145745566,.
MSTRG.1893.1,MSTRG.1893,NA,1,145747995,145750502,-
MSTRG.1894.1,MSTRG.1894,NA,1,145752977,145823867,-
MSTRG.1894.2,MSTRG.1894,NA,1,145786985,145789119,-
MSTRG.1895.1,MSTRG.1895,NA,1,145781472,145781952,.
MSTRG.1896.1,MSTRG.1896,NA,1,145826829,145828831,+
MSTRG.1897.1,MSTRG.1897,NA,1,145838194,145841127,+
MSTRG.1898.1,MSTRG.1898,NA,1,145848160,145849230,+
MSTRG.1899.1,MSTRG.1899,NA,1,145850225,145851379,-
MSTRG.1899.2,MSTRG.1899,NA,1,145850225,145851379,-
MSTRG.1900.1,MSTRG.1900,NA,1,145853527,145855876,-
MSTRG.1902.1,MSTRG.1902,NA,1,145866559,145867387,-
MSTRG.1903.1,MSTRG.1903,NA,1,145867939,145868402,-
MSTRG.1904.1,MSTRG.1904,NA,1,145896164,145897036,-
MSTRG.1905.1,MSTRG.1905,NA,1,145897310,145897871,-
MSTRG.1906.1,MSTRG.1906,NA,1,145899293,145900862,-
MSTRG.1907.1,MSTRG.1907,NA,1,145900949,145901341,-
MSTRG.1908.1,MSTRG.1908,NA,1,145902584,145904419,-
MSTRG.1909.1,MSTRG.1909,NA,1,145906406,145907150,-
MSTRG.1910.1,MSTRG.1910,NA,1,145911955,145912244,.
MSTRG.1911.1,MSTRG.1911,NA,1,145913886,145914119,.
MSTRG.1912.1,MSTRG.1912,NA,1,145914429,145914796,.
MSTRG.1913.1,MSTRG.1913,NA,1,145925182,145926979,-
MSTRG.1915.1,MSTRG.1915,NA,1,145936316,145936985,-
MSTRG.1916.1,MSTRG.1916,NA,1,145937679,145947784,-
MSTRG.1917.1,MSTRG.1917,NA,1,145974918,145978476,+
MSTRG.1918.1,MSTRG.1918,NA,1,145992395,145996251,-
MSTRG.1919.1,MSTRG.1919,NA,1,146133523,146134268,-
MSTRG.1920.1,MSTRG.1920,NA,1,146136332,146142846,-
MSTRG.1921.1,MSTRG.1921,NA,1,146136394,146138383,-
MSTRG.1922.1,MSTRG.1922,NA,1,146498695,146498939,.
MSTRG.1923.1,MSTRG.1923,NA,1,146504283,146504556,.
MSTRG.1924.1,MSTRG.1924,NA,1,146537220,146547406,+
MSTRG.1925.1,MSTRG.1925,NA,1,146641349,146646135,+
MSTRG.1926.1,MSTRG.1926,NA,1,146650404,146679211,+
MSTRG.1927.1,MSTRG.1927,NA,1,146743894,146746831,+
MSTRG.1928.1,MSTRG.1928,NA,1,146752610,146755425,+
MSTRG.1929.1,MSTRG.1929,NA,1,146854661,146855468,+
MSTRG.1930.1,MSTRG.1930,NA,1,146877663,146881344,+
MSTRG.1931.1,MSTRG.1931,NA,1,146898754,146943595,+
MSTRG.1931.2,MSTRG.1931,NA,1,146898921,146943595,+
MSTRG.1932.1,MSTRG.1932,NA,1,146963244,146965104,+
MSTRG.1932.2,MSTRG.1932,NA,1,146963244,146971394,+
MSTRG.1932.3,MSTRG.1932,NA,1,146969584,146971394,+
MSTRG.1933.1,MSTRG.1933,NA,1,146968448,146975057,+
MSTRG.1934.1,MSTRG.1934,NA,1,146975827,146978997,+
MSTRG.1937.1,MSTRG.1937,NA,1,147159569,147162501,-
MSTRG.1938.1,MSTRG.1938,NA,1,147173120,147174512,+
MSTRG.1939.1,MSTRG.1939,NA,1,147166865,147167971,-
MSTRG.1940.1,MSTRG.1940,NA,1,147187000,147190242,-
MSTRG.1941.1,MSTRG.1941,NA,1,147199081,147199343,.
MSTRG.1942.1,MSTRG.1942,NA,1,147202677,147203000,.
MSTRG.1943.1,MSTRG.1943,NA,1,147208691,147213542,-
MSTRG.1945.2,MSTRG.1945,NA,1,147280166,147286552,+
MSTRG.1946.1,MSTRG.1946,NA,1,147276912,147277220,.
MSTRG.1947.1,MSTRG.1947,NA,1,147287673,147295880,+
MSTRG.1948.1,MSTRG.1948,NA,1,147604739,147611663,+
MSTRG.1950.1,MSTRG.1950,NA,1,147620592,147624196,+
MSTRG.1950.2,MSTRG.1950,NA,1,147622271,147624196,+
MSTRG.1951.1,MSTRG.1951,NA,1,147639327,147639601,.
MSTRG.1952.1,MSTRG.1952,NA,1,147928450,147938747,+
MSTRG.1953.1,MSTRG.1953,NA,1,148080636,148081761,+
MSTRG.1954.1,MSTRG.1954,NA,1,148103807,148104634,-
MSTRG.1955.1,MSTRG.1955,NA,1,148107056,148108630,-
MSTRG.1956.1,MSTRG.1956,NA,1,148115793,148116532,-
MSTRG.1957.1,MSTRG.1957,NA,1,148135578,148143425,-
MSTRG.1959.1,MSTRG.1959,NA,1,148412004,148412264,.
MSTRG.1960.1,MSTRG.1960,NA,1,148420154,148424357,+
MSTRG.1960.2,MSTRG.1960,NA,1,148420594,148428094,+
MSTRG.1961.1,MSTRG.1961,NA,1,148424644,148425619,+
MSTRG.1962.1,MSTRG.1962,NA,1,148428217,148432113,+
MSTRG.1963.1,MSTRG.1963,NA,1,148522634,148524371,.
MSTRG.1964.1,MSTRG.1964,NA,1,148587300,148589393,-
MSTRG.1965.1,MSTRG.1965,NA,1,148889633,148941884,+
MSTRG.1966.1,MSTRG.1966,NA,1,148960435,148965643,+
MSTRG.1968.1,MSTRG.1968,NA,1,148968843,148974636,+
MSTRG.1969.1,MSTRG.1969,NA,1,148978280,148981648,+
MSTRG.1972.1,MSTRG.1972,NA,1,149018539,149020413,+
MSTRG.1973.1,MSTRG.1973,NA,1,149020873,149024917,+
MSTRG.1975.1,MSTRG.1975,NA,1,149031652,149083056,+
MSTRG.1976.1,MSTRG.1976,NA,1,149077271,149078064,-
MSTRG.1977.1,MSTRG.1977,NA,1,149102763,149103389,-
MSTRG.1978.1,MSTRG.1978,NA,1,149162437,149195884,+
MSTRG.1979.1,MSTRG.1979,NA,1,149175808,149250976,+
MSTRG.1980.1,MSTRG.1980,NA,1,149190388,149240567,-
MSTRG.1981.1,MSTRG.1981,NA,1,149261587,149267716,-
MSTRG.1982.1,MSTRG.1982,NA,1,149455318,149463699,+
MSTRG.1983.1,MSTRG.1983,NA,1,149636849,149637054,.
MSTRG.1984.1,MSTRG.1984,NA,1,149788254,149790081,+
MSTRG.1985.1,MSTRG.1985,NA,1,149842177,149842667,.
MSTRG.1987.1,MSTRG.1987,NA,1,149887007,149887931,.
MSTRG.1988.1,MSTRG.1988,NA,1,149903314,149905002,.
MSTRG.1989.1,MSTRG.1989,NA,1,149908063,149909356,-
MSTRG.1990.1,MSTRG.1990,NA,1,149909460,149910675,-
MSTRG.1992.1,MSTRG.1992,NA,1,149923321,149926553,-
MSTRG.1993.1,MSTRG.1993,NA,1,149926671,149927753,-
MSTRG.1995.1,MSTRG.1995,NA,1,149933674,149935116,-
MSTRG.1996.1,MSTRG.1996,NA,1,149935399,149936796,-
MSTRG.1997.1,MSTRG.1997,NA,1,149941283,149941501,.
MSTRG.1999.1,MSTRG.1999,NA,1,149985783,149986046,.
MSTRG.2001.1,MSTRG.2001,NA,1,150046895,150047209,.
MSTRG.2002.1,MSTRG.2002,NA,1,150067902,150072204,+
MSTRG.2003.1,MSTRG.2003,NA,1,150077125,150081470,+
MSTRG.2004.1,MSTRG.2004,NA,1,150082873,150092410,+
MSTRG.2005.1,MSTRG.2005,NA,1,150093529,150145281,+
MSTRG.2007.1,MSTRG.2007,NA,1,150220566,150229192,-
MSTRG.2008.1,MSTRG.2008,NA,1,150230635,150236115,-
MSTRG.2009.3,MSTRG.2009,NA,1,150267361,150268936,-
MSTRG.2010.1,MSTRG.2010,NA,1,150273940,150280925,+
MSTRG.2010.2,MSTRG.2010,NA,1,150279426,150280925,+
MSTRG.2011.1,MSTRG.2011,NA,1,150284688,150286718,+
MSTRG.2012.1,MSTRG.2012,NA,1,150294142,150308606,+
MSTRG.2013.1,MSTRG.2013,NA,1,150324902,150327723,+
MSTRG.2014.1,MSTRG.2014,NA,1,150372418,150373003,.
MSTRG.2015.1,MSTRG.2015,NA,1,150384244,150384518,.
MSTRG.2016.1,MSTRG.2016,NA,1,150387317,150387566,.
MSTRG.2017.1,MSTRG.2017,NA,1,150393455,150393698,.
MSTRG.2018.1,MSTRG.2018,NA,1,150409942,150410474,.
MSTRG.2020.1,MSTRG.2020,NA,1,150491439,150491840,+
MSTRG.2021.1,MSTRG.2021,NA,1,150492470,150496764,+
MSTRG.2023.1,MSTRG.2023,NA,1,150505599,150507379,+
MSTRG.2027.1,MSTRG.2027,NA,1,150559140,150561374,+
MSTRG.2029.1,MSTRG.2029,NA,1,150565701,150566108,.
MSTRG.2031.1,MSTRG.2031,NA,1,150567196,150574227,.
MSTRG.2032.1,MSTRG.2032,NA,1,150574587,150575316,.
MSTRG.2034.1,MSTRG.2034,NA,1,150599242,150606175,+
MSTRG.2036.1,MSTRG.2036,NA,1,150621913,150625932,-
MSTRG.2037.1,MSTRG.2037,NA,1,150627464,150629565,-
MSTRG.2040.1,MSTRG.2040,NA,1,150732435,150764743,-
MSTRG.2041.1,MSTRG.2041,NA,1,150796774,150804181,-
MSTRG.2042.1,MSTRG.2042,NA,1,150806108,150808259,-
MSTRG.2043.1,MSTRG.2043,NA,1,150811359,150826604,-
MSTRG.2044.1,MSTRG.2044,NA,1,150829919,150836291,-
MSTRG.2045.1,MSTRG.2045,NA,1,150839538,150858448,-
MSTRG.2046.1,MSTRG.2046,NA,1,150844094,150844463,.
MSTRG.2047.1,MSTRG.2047,NA,1,150926496,150927975,+
MSTRG.2048.1,MSTRG.2048,NA,1,150942447,150943141,+
MSTRG.2049.1,MSTRG.2049,NA,1,150946834,150949277,+
MSTRG.2050.1,MSTRG.2050,NA,1,150949370,150950705,+
MSTRG.2051.1,MSTRG.2051,NA,1,150951252,150959289,+
MSTRG.2052.1,MSTRG.2052,NA,1,150962510,150964012,+
MSTRG.2053.1,MSTRG.2053,NA,1,150965303,150974776,-
MSTRG.2053.2,MSTRG.2053,NA,1,150968931,150974776,-
MSTRG.2054.1,MSTRG.2054,NA,1,150996650,150997090,.
MSTRG.2055.1,MSTRG.2055,NA,1,150997337,150997542,.
MSTRG.2056.1,MSTRG.2056,NA,1,150999404,150999955,-
MSTRG.2057.2,MSTRG.2057,NA,1,151002582,151006696,-
MSTRG.2058.1,MSTRG.2058,NA,1,151048717,151050682,+
MSTRG.2059.1,MSTRG.2059,NA,1,151050991,151059575,-
MSTRG.2059.2,MSTRG.2059,NA,1,151050991,151059575,-
MSTRG.2059.3,MSTRG.2059,NA,1,151052668,151055993,-
MSTRG.2060.1,MSTRG.2060,NA,1,151060416,151067946,+
MSTRG.2061.1,MSTRG.2061,NA,1,151070784,151088595,+
MSTRG.2062.1,MSTRG.2062,NA,1,151097872,151107222,+
MSTRG.2062.2,MSTRG.2062,NA,1,151097921,151118310,+
MSTRG.2063.1,MSTRG.2063,NA,1,151135162,151135767,-
MSTRG.2064.1,MSTRG.2064,NA,1,151136010,151136579,-
MSTRG.2065.1,MSTRG.2065,NA,1,151161772,151165112,-
MSTRG.2066.1,MSTRG.2066,NA,1,151167140,151169099,+
MSTRG.2067.1,MSTRG.2067,NA,1,151177951,151185550,-
MSTRG.2069.1,MSTRG.2069,NA,1,151232600,151234370,+
MSTRG.2070.1,MSTRG.2070,NA,1,151236605,151239179,+
MSTRG.2071.1,MSTRG.2071,NA,1,151242178,151246936,+
MSTRG.2072.1,MSTRG.2072,NA,1,151254764,151265576,+
MSTRG.2074.1,MSTRG.2074,NA,1,151289093,151290536,+
MSTRG.2075.1,MSTRG.2075,NA,1,151293292,151293644,.
MSTRG.2076.3,MSTRG.2076,NA,1,151316054,151326222,-
MSTRG.2077.1,MSTRG.2077,NA,1,151342216,151342831,.
MSTRG.2078.1,MSTRG.2078,NA,1,151344253,151346340,-
MSTRG.2078.2,MSTRG.2078,NA,1,151344770,151346340,-
MSTRG.2079.1,MSTRG.2079,NA,1,151399990,151401937,+
MSTRG.2081.3,MSTRG.2081,NA,1,151427823,151429711,-
MSTRG.2082.1,MSTRG.2082,NA,1,151446927,151447589,.
MSTRG.2083.1,MSTRG.2083,NA,1,151454692,151455031,.
MSTRG.2084.1,MSTRG.2084,NA,1,151455785,151456011,.
MSTRG.2087.1,MSTRG.2087,NA,1,151459166,151459399,.
MSTRG.2088.1,MSTRG.2088,NA,1,151612343,151668609,+
MSTRG.2089.1,MSTRG.2089,NA,1,151683383,151694095,+
MSTRG.2090.1,MSTRG.2090,NA,1,151694385,151694639,.
MSTRG.2091.1,MSTRG.2091,NA,1,151695088,151696493,.
MSTRG.2092.1,MSTRG.2092,NA,1,151696763,151699077,.
MSTRG.2093.1,MSTRG.2093,NA,1,151705076,151705941,-
MSTRG.2094.1,MSTRG.2094,NA,1,151706707,151707555,-
MSTRG.2095.1,MSTRG.2095,NA,1,151759915,151762500,-
MSTRG.2095.2,MSTRG.2095,NA,1,151761468,151763040,-
MSTRG.2097.1,MSTRG.2097,NA,1,152032506,152036973,-
MSTRG.2099.1,MSTRG.2099,NA,1,152222025,152222674,.
MSTRG.2100.1,MSTRG.2100,NA,1,153534602,153536275,-
MSTRG.2104.1,MSTRG.2104,NA,1,153618802,153627598,-
MSTRG.2105.1,MSTRG.2105,NA,1,153628483,153632039,+
MSTRG.2106.1,MSTRG.2106,NA,1,153638439,153645359,+
MSTRG.2106.2,MSTRG.2106,NA,1,153642270,153645359,+
MSTRG.2108.1,MSTRG.2108,NA,1,153662040,153662792,-
MSTRG.2109.1,MSTRG.2109,NA,1,153663155,153664434,-
MSTRG.2110.1,MSTRG.2110,NA,1,153665231,153670249,-
MSTRG.2111.1,MSTRG.2111,NA,1,153728185,153765078,+
MSTRG.2112.1,MSTRG.2112,NA,1,153770178,153774034,+
MSTRG.2113.1,MSTRG.2113,NA,1,153779339,153780014,+
MSTRG.2114.1,MSTRG.2114,NA,1,153805571,153813423,-
MSTRG.2116.1,MSTRG.2116,NA,1,153868614,153868891,.
MSTRG.2117.1,MSTRG.2117,NA,1,153886437,153886721,.
MSTRG.2118.1,MSTRG.2118,NA,1,153930554,153930847,-
MSTRG.2119.1,MSTRG.2119,NA,1,153930946,153933320,-
MSTRG.2120.1,MSTRG.2120,NA,1,153933754,153934398,-
MSTRG.2121.1,MSTRG.2121,NA,1,153936176,153937851,-
MSTRG.2123.1,MSTRG.2123,NA,1,153940182,153940570,-
MSTRG.2125.1,MSTRG.2125,NA,1,153942468,153943130,-
MSTRG.2126.1,MSTRG.2126,NA,1,153948314,153953373,-
MSTRG.2127.1,MSTRG.2127,NA,1,153954873,153958539,-
MSTRG.2129.1,MSTRG.2129,NA,1,153974514,153977007,-
MSTRG.2130.1,MSTRG.2130,NA,1,153981849,153982069,.
MSTRG.2131.1,MSTRG.2131,NA,1,153982283,153984762,-
MSTRG.2132.1,MSTRG.2132,NA,1,153990775,153992147,+
MSTRG.2133.3,MSTRG.2133,NA,1,154169313,154171947,-
MSTRG.2133.4,MSTRG.2133,NA,1,154169313,154172313,-
MSTRG.2134.1,MSTRG.2134,NA,1,154206705,154220535,-
MSTRG.2134.2,MSTRG.2134,NA,1,154212343,154214010,-
MSTRG.2135.1,MSTRG.2135,NA,1,154225091,154243278,+
MSTRG.2135.2,MSTRG.2135,NA,1,154225108,154236611,+
MSTRG.2135.3,MSTRG.2135,NA,1,154225108,154236611,+
MSTRG.2136.1,MSTRG.2136,NA,1,154246202,154270760,+
MSTRG.2136.2,MSTRG.2136,NA,1,154260902,154269392,+
MSTRG.2136.3,MSTRG.2136,NA,1,154261476,154263187,+
MSTRG.2138.1,MSTRG.2138,NA,1,154275404,154275861,+
MSTRG.2139.1,MSTRG.2139,NA,1,154325572,154330428,+
MSTRG.2140.1,MSTRG.2140,NA,1,154330789,154331134,+
MSTRG.2141.1,MSTRG.2141,NA,1,154407512,154407753,.
MSTRG.2143.1,MSTRG.2143,NA,1,154436029,154448243,+
MSTRG.2144.1,MSTRG.2144,NA,1,154442081,154442637,.
MSTRG.2145.1,MSTRG.2145,NA,1,154449685,154465894,+
MSTRG.2146.1,MSTRG.2146,NA,1,154455204,154455415,.
